"","PAPAG.05i","PANTA.05i","CAIEA.05i","FUNDO.05i","RINCO.05i","DOURO.05i","PAULO.05i","CANAL.05i","Pont2.05i","JDIAS.05i","SAIDA.05i","FIGUA.05i","PAPAG.06i","PANTA.06i","CAIEA.06i","FUNDO.06i","RINCO.06i","CANAL.06i","BABAL.06i","LMEIO.06i","TALHA.06i","PPRAI.06i","FIGUA.06i","PAPAG.06v","PANTA.06v","CAIEA.06v","FUNDO.06v","RINCO.06v","ALEMO.06v","DOURO.06v","PAULO.06v","CANAL.06v","TALHA.06v","BARRA.06v","PPRAI.06v","VEANA.06v","PANTA.07i","FUNDO.07i","LMEIO.07i","CAIEA.07i","RINCO.07i","FIGUA.07i","PPRAI.07i","DUNAS.07i","PAPAG.07v","PANTA.07v","CAIEA.07v","FUNDO.07v","RINCO.07v","DOURO.07v","CANAL.07v","BABAL.07v","TALHA.07v","BARRA.07v","PPRAI.07v","FIGUA.07v","PPRAI.08i","BARRA.08i","PAPAG.09v","PANTA.09v","CAIEA.09v","FUNDO.09v","RINCO.09v","LMEIO.09v","CANAL.09v","FIGUA.09v","PPRAI.09v","PRABA.12i","PPRAI.12i","BARRA.1.12i","BABAL.12i","FUNDO.12i","RINCO.12i","TALHA.12i","FIGUA.12i","PRABA.12v","PPRAI.12v","BARRA1.12v","BABAL.12v","FUNDO.12v","RINCO.12v","CANAL.12v","TALHA.12v","BARRA2.12v","PRABA.13v","PPRAI.13v","FUNDO.13v","BABAL.13v","FIGUA.13v","RINCO.13v","TALHA.13v","PRABA.14i","PPRAI.14i","BARRA.14i","BABAL.14i","FUNDO.14i","RINCO.14i","FIGUA.14i","TALHA.14i","BARRA.15v","PRABA.15v","PPRAI.15v","FUNDO.15v","BABAL.15v","RINCO.15v","TALHA.15v"
"FUNDO.06v",1.13936927595696,1.21057985570427,0.822482196081431,1.10189002345838,0.712105797473101,0.854526956967721,0.996948116462341,0.944477162964323,0.967626113036978,0.996948116462341,1.05559212331307,1.29150096905349,1.02318359321135,0.883658557773439,0.95163229298678,0.86274356232318,1.07670396577933,0.910256975900398,0.977776037299604,0.810020344625652,1.17033039758623,1.32926415528312,1.13652085276707,0.865770732717296,0.944477162964323,0.67293997861208,0,0.523397761142729,1.14355813358916,0.783316377220411,0.7916940924848,0.615762071932622,1.44003616822338,1.39228961092155,1.49542217469351,1.12156663102013,0.598168869877404,0.883658557773439,0.837436417828366,0.830790097051951,0.886176103522081,1.32926415528312,1.49542217469351,1.01960602820012,1.33800931419946,0.95163229298678,0.747711087346756,0.747711087346756,0.865770732717296,1.04029368674331,1.02318359321135,0.944477162964323,1.37080366013572,1.39572736304728,1.38860630507255,1.1555534986268,1.39572736304728,1.30849440285682,1.02318359321135,0.883658557773439,0.996948116462341,0.86274356232318,1.07670396577933,0.810020344625652,0.910256975900398,1.13936927595696,1.43311291741462,1.44385589280753,1.44003616822338,1.38465016175325,0.845238620478941,0.657985756865145,0.822482196081431,1.03132563771966,1.21057985570427,1.44869023173434,1.44557476887039,1.24618514557793,0.822482196081431,0.67293997861208,0.747711087346756,1.04679552228546,1.2283825006411,1.43040381927205,1.32287346222888,1.49542217469351,0.664632077641561,0.747711087346756,1.42744843948017,0.845238620478941,0.977776037299604,1.4379059372053,1.37578840071803,1.38465016175325,0.865770732717296,0.897253304816107,0.640895217725791,1.1555534986268,1.18387588829903,1.39228961092155,1.42744843948017,1.44385589280753,0.523397761142729,0.703728082208711,0.747711087346756,0.981370802142617
"RINCO.06v",1.02318359321135,1.10189002345838,0.787064302470269,1.08002712616754,0.550945011729188,0.822482196081431,0.967626113036978,1.02318359321135,0.934638859183444,0.967626113036978,1.02810274510179,1.19633773975481,0.879660102760889,0.95163229298678,1.10531204216477,0.996948116462341,1.05925737374124,0.783316377220411,1.03529227478782,0.872329601904548,1.23534875300768,1.25615462674255,1.04029368674331,0.830790097051951,0.913869106757146,0.747711087346756,0.523397761142729,0,1.12156663102013,0.95163229298678,0.747711087346756,0.703728082208711,1.30849440285682,1.32926415528312,1.43560528770577,1.10189002345838,0.67293997861208,0.854526956967721,0.810020344625652,0.805227324834968,0.941562109992211,1.32287346222888,1.43560528770577,1.08757976341346,1.32926415528312,0.925737536715031,0.822482196081431,0.815684822560097,0.944477162964323,0.925737536715031,1.10189002345838,0.913869106757146,1.21057985570427,1.33519837026206,1.32287346222888,1.13936927595696,1.33519837026206,1.13936927595696,0.879660102760889,0.95163229298678,1.1555534986268,0.996948116462341,1.05925737374124,0.872329601904548,0.783316377220411,1.02318359321135,1.43040381927205,1.38465016175325,1.37578840071803,1.31597151373029,0.815684822560097,0.805227324834968,0.664632077641561,0.941562109992211,1.10189002345838,1.34072332903556,1.26535722474066,1.23534875300768,0.787064302470269,0.747711087346756,0.801119022157238,0.913869106757146,1.21849214234286,1.42744843948017,1.17033039758623,1.4242115949462,0.747711087346756,0.897253304816107,1.4242115949462,0.815684822560097,1.03529227478782,1.37080366013572,1.30036710842914,1.24618514557793,0.944477162964323,0.865770732717296,0.712105797473101,1.13936927595696,1.08757976341346,1.32926415528312,1.4242115949462,1.32287346222888,0.472238581482161,0.654247201428411,0.611763616920073,1.02810274510179
"ALEMO.06v",1.37080366013572,1.19633773975481,1.15032474976424,1.16310613587273,1.09664292810857,1.17497456583062,0.934638859183445,1.22352723384015,0.49847405823117,0.934638859183445,1.06815869620965,1.19633773975481,1.19633773975481,1.19633773975481,1.17497456583062,1.19633773975481,1.21503051693848,1.31949015414133,1.25930288395243,1.25930288395243,1.26535722474066,1.40195828877517,1.19633773975481,1.08757976341346,1.04679552228546,1.06815869620965,1.14355813358916,1.12156663102013,0,1.19633773975481,0.747711087346756,0.897253304816107,1.49542217469351,1.49542217469351,1.49542217469351,1.19633773975481,1.21503051693848,1.19633773975481,1.1805964537054,1.22352723384015,1.21057985570427,1.40195828877517,1.49542217469351,1.15032474976424,0.996948116462341,1.03529227478782,1.03529227478782,1.12156663102013,1.08757976341346,1.17497456583062,0.996948116462341,1.04679552228546,1.37080366013572,1.49542217469351,1.49542217469351,1.08757976341346,1.49542217469351,1.38038969971709,1.19633773975481,1.19633773975481,1.12156663102013,1.19633773975481,1.21503051693848,1.25930288395243,1.31949015414133,1.22352723384015,1.49542217469351,1.49542217469351,1.49542217469351,1.39572736304728,1.23152414386524,1.22352723384015,0.996948116462341,1.29150096905349,1.19633773975481,1.49542217469351,1.49542217469351,1.49542217469351,0.996948116462341,1.30849440285682,1.25615462674255,1.22352723384015,1.41671574444648,1.49542217469351,1.39572736304728,1.49542217469351,1.12156663102013,1.1805964537054,1.49542217469351,1.12156663102013,1.25930288395243,1.49542217469351,1.49542217469351,1.49542217469351,1.08757976341346,1.26535722474066,1.12156663102013,1.24618514557793,1.15032474976424,1.49542217469351,1.32926415528312,1.49542217469351,1.12156663102013,1.04679552228546,1.1805964537054,1.32926415528312
"DOURO.06v",1.1805964537054,1.25930288395243,0.944477162964323,1.14355813358916,0.925737536715031,1.06815869620965,1.14355813358916,0.967626113036978,1.12156663102013,1.24618514557793,1.31949015414133,1.34587995722416,1.25930288395243,1.08757976341346,1.1555534986268,0.957070191803847,1.25615462674255,1.10531204216477,0.815684822560097,0.996948116462341,1.12156663102013,1.37578840071803,1.17033039758623,0.996948116462341,0.967626113036978,0.787064302470269,0.783316377220411,0.95163229298678,1.19633773975481,0,0.934638859183444,0.879660102760889,1.43311291741462,1.44003616822338,1.49542217469351,1.16310613587273,0.925737536715031,1.17033039758623,1.09280851227603,0.920259799811392,1.12156663102013,1.23534875300768,1.49542217469351,1.04679552228546,1.30849440285682,0.865770732717296,0.865770732717296,0.95163229298678,0.996948116462341,1.1555534986268,1.05559212331307,0.8411749732651,1.42744843948017,1.44201423988303,1.4379059372053,1.19633773975481,1.44201423988303,1.35947470426683,1.25930288395243,1.08757976341346,1.12156663102013,0.957070191803847,1.25615462674255,0.996948116462341,1.10531204216477,1.1805964537054,1.49542217469351,1.4379059372053,1.49542217469351,1.37080366013572,1.04029368674331,0.837436417828366,1.13936927595696,0.977776037299604,1.25930288395243,1.49542217469351,1.49542217469351,1.29150096905349,0.944477162964323,0.897253304816107,0.830790097051951,1.08002712616754,1.19633773975481,1.42065106595884,1.37080366013572,1.49542217469351,1.12156663102013,1.01688707879159,1.41671574444648,1.12156663102013,1.15032474976424,1.49542217469351,1.43040381927205,1.43560528770577,0.879660102760889,1.12156663102013,0.95163229298678,1.19633773975481,1.04679552228546,1.44003616822338,1.41671574444648,1.49542217469351,0.854526956967721,0.967626113036978,0.934638859183445,1.17821141036458
"PAULO.06v",1.17497456583062,1.28179043545158,0.854526956967721,1.26535722474066,0.697863681523639,0.897253304816107,0.95163229298678,1.03529227478782,0.664632077641561,0.747711087346756,0.830790097051951,1.15032474976424,1.15032474976424,1.05559212331307,1.24618514557793,1.08757976341346,1.08002712616754,1.08002712616754,1.13936927595696,1.04679552228546,1.21503051693848,1.33800931419946,1.16310613587273,0.747711087346756,0.679737352133414,0.640895217725791,0.7916940924848,0.747711087346756,0.747711087346756,0.934638859183444,0,0.299084434938702,1.49542217469351,1.4242115949462,1.49542217469351,0.996948116462341,0.967626113036978,1.05559212331307,1.06815869620965,0.95163229298678,1.18387588829903,1.42065106595884,1.49542217469351,1.12156663102013,1.19633773975481,0.897253304816107,0.747711087346756,1.10189002345838,0.747711087346756,1.02810274510179,0.996948116462341,0.872329601904548,1.29603255140104,1.42744843948017,1.42065106595884,1.06815869620965,1.42744843948017,1.30849440285682,1.15032474976424,1.05559212331307,1.21503051693848,1.08757976341346,1.08002712616754,1.04679552228546,1.08002712616754,1.17497456583062,1.39572736304728,1.49542217469351,1.41234316498832,1.41671574444648,0.996948116462341,1.12156663102013,0.854526956967721,1.10531204216477,1.15032474976424,1.43040381927205,1.4242115949462,1.31949015414133,0.49847405823117,0.934638859183444,1.01688707879159,0.872329601904548,1.28179043545158,1.49542217469351,1.32926415528312,1.49542217469351,0.961342826588686,0.972024413550783,1.49542217469351,0.996948116462341,1.22352723384015,1.40745616441742,1.40745616441742,1.41671574444648,0.920259799811391,1.09664292810857,0.996948116462341,1.19633773975481,1.23152414386524,1.4242115949462,1.38038969971709,1.42065106595884,0.879660102760889,0.448626652408053,0.865770732717296,1.17497456583062
"CANAL.06v",1.21503051693848,1.30849440285682,0.934638859183444,1.29603255140104,0.654247201428411,0.967626113036978,0.872329601904548,0.961342826588686,0.815684822560097,0.872329601904548,0.95163229298678,1.19633773975481,1.19633773975481,1.10189002345838,1.27110884848949,1.04029368674331,1.12156663102013,1.12156663102013,1.08757976341346,1.08757976341346,1.24618514557793,1.27110884848949,1.10189002345838,0.690194849858544,0.805227324834968,0.42726347848386,0.615762071932622,0.703728082208711,0.897253304816107,0.879660102760889,0.299084434938702,0,1.42065106595884,1.43040381927205,1.49542217469351,0.920259799811391,0.7916940924848,0.996948116462341,1.01960602820012,0.910256975900398,1.13652085276707,1.35300101519889,1.49542217469351,1.05559212331307,1.24618514557793,0.8411749732651,0.697863681523639,0.944477162964323,0.854526956967721,0.967626113036978,0.920259799811391,0.805227324834968,1.31949015414133,1.43311291741462,1.35300101519889,1.12156663102013,1.3653854638506,1.23152414386524,1.19633773975481,1.10189002345838,1.24618514557793,1.04029368674331,1.12156663102013,1.08757976341346,1.12156663102013,1.09664292810857,1.40745616441742,1.42744843948017,1.42065106595884,1.4242115949462,0.944477162964323,1.07670396577933,0.797558493169873,1.05925737374124,1.06815869620965,1.43560528770577,1.43040381927205,1.24618514557793,0.460129899905696,0.747711087346756,0.977776037299604,0.805227324834968,1.22352723384015,1.40195828877517,1.25930288395243,1.49542217469351,0.897253304816107,0.925737536715031,1.39572736304728,1.04679552228546,1.17033039758623,1.41671574444648,1.32926415528312,1.34587995722416,0.996948116462341,1.14355813358916,0.944477162964323,1.12156663102013,1.16310613587273,1.35947470426683,1.39572736304728,1.42744843948017,0.830790097051951,0.407842411280049,0.822482196081431,1.13445820149163
"TALHA.06v",1.41671574444648,1.41234316498832,1.42744843948017,1.40745616441742,1.30036710842914,1.35947470426683,1.40745616441742,1.41671574444648,1.49542217469351,1.49542217469351,1.49542217469351,1.31949015414133,1.41234316498832,1.43311291741462,1.35947470426683,1.44557476887039,1.22352723384015,1.30036710842914,1.38465016175325,1.32287346222888,1.4242115949462,1.10189002345838,1.29150096905349,1.42065106595884,1.41671574444648,1.3653854638506,1.44003616822338,1.30849440285682,1.49542217469351,1.43311291741462,1.49542217469351,1.42065106595884,0,1.02318359321135,1.14355813358916,1.41234316498832,1.37080366013572,1.3653854638506,1.32926415528312,1.34587995722416,1.34072332903556,1.28179043545158,1.14355813358916,1.35300101519889,1.49542217469351,1.35947470426683,1.43040381927205,1.23534875300768,1.49542217469351,1.28179043545158,1.41234316498832,1.41671574444648,0.996948116462341,1.13936927595696,1.19633773975481,1.33800931419946,1.04679552228546,1.02810274510179,1.41234316498832,1.43311291741462,1.34587995722416,1.44557476887039,1.22352723384015,1.32287346222888,1.30036710842914,1.23152414386524,1.09664292810857,0.747711087346756,0.934638859183444,1.08002712616754,1.37578840071803,1.34587995722416,1.27110884848949,1.21849214234286,1.31949015414133,0.972024413550783,1.02318359321135,0.934638859183444,1.42744843948017,1.3653854638506,1.30849440285682,1.32926415528312,0.972024413550783,1.06815869620965,0.967626113036978,1.29603255140104,1.49542217469351,1.38860630507255,1.29603255140104,1.37578840071803,1.38465016175325,1.24618514557793,1.14355813358916,1.08002712616754,1.49542217469351,1.34587995722416,1.30849440285682,1.24618514557793,1.27110884848949,0.913869106757146,1.29603255140104,1.10189002345838,1.37578840071803,1.41671574444648,1.38860630507255,1.14649033393169
"BARRA.06v",1.49542217469351,1.49542217469351,1.37080366013572,1.42065106595884,1.32287346222888,1.30849440285682,1.42065106595884,1.35300101519889,1.49542217469351,1.42065106595884,1.41234316498832,1.34587995722416,1.49542217469351,1.44003616822338,1.37578840071803,1.35070389972317,1.25615462674255,1.32287346222888,1.28179043545158,1.28179043545158,1.12156663102013,0.865770732717296,1.24618514557793,1.35947470426683,1.49542217469351,1.44003616822338,1.39228961092155,1.32926415528312,1.49542217469351,1.44003616822338,1.4242115949462,1.43040381927205,1.02318359321135,0,0.996948116462341,1.34587995722416,1.38465016175325,1.31597151373029,1.34587995722416,1.35947470426683,1.24618514557793,1.06815869620965,0.879660102760889,1.30036710842914,1.49542217469351,1.49542217469351,1.4379059372053,1.38860630507255,1.28179043545158,1.37578840071803,1.34587995722416,1.42744843948017,1.08002712616754,0.925737536715031,0.972024413550783,1.10189002345838,1.01960602820012,1.19633773975481,1.49542217469351,1.44003616822338,1.3653854638506,1.35070389972317,1.25615462674255,1.28179043545158,1.32287346222888,1.35300101519889,1.16310613587273,1.1555534986268,1.02318359321135,1.13936927595696,1.32926415528312,1.35947470426683,1.37080366013572,1.24618514557793,1.25930288395243,0.854526956967721,0.996948116462341,0.913869106757146,1.37080366013572,1.38038969971709,1.27550714900329,1.42744843948017,1.12156663102013,1.24618514557793,1.04679552228546,1.12156663102013,1.43311291741462,1.28915704714958,1.32926415528312,1.26535722474066,1.28179043545158,0.747711087346756,0.747711087346756,1.04679552228546,1.35947470426683,1.3653854638506,1.26535722474066,1.10189002345838,1.37080366013572,0.996948116462341,1.12156663102013,0.865770732717296,1.49542217469351,1.42744843948017,1.34587995722416,1.17821141036458
"PPRAI.06v",1.49542217469351,1.49542217469351,1.49542217469351,1.49542217469351,1.3653854638506,1.42744843948017,1.49542217469351,1.49542217469351,1.49542217469351,1.49542217469351,1.49542217469351,1.30849440285682,1.49542217469351,1.43040381927205,1.42744843948017,1.44385589280753,1.3653854638506,1.3653854638506,1.38038969971709,1.44003616822338,1.33800931419946,0.8411749732651,1.35947470426683,1.49542217469351,1.49542217469351,1.49542217469351,1.49542217469351,1.43560528770577,1.49542217469351,1.49542217469351,1.49542217469351,1.49542217469351,1.14355813358916,0.996948116462341,0,1.49542217469351,1.49542217469351,1.43040381927205,1.44201423988303,1.4471827497034,1.39228961092155,1.08002712616754,0.854526956967721,1.4242115949462,1.49542217469351,1.42744843948017,1.49542217469351,1.43560528770577,1.49542217469351,1.42744843948017,1.49542217469351,1.49542217469351,0.961342826588686,0.7916940924848,0.8411749732651,1.32926415528312,1.12156663102013,1.32926415528312,1.49542217469351,1.43040381927205,1.42065106595884,1.44385589280753,1.3653854638506,1.44003616822338,1.3653854638506,1.41234316498832,1.06815869620965,0.8411749732651,1.02810274510179,1.25930288395243,1.37080366013572,1.4471827497034,1.4242115949462,1.44557476887039,1.49542217469351,0.703728082208711,0.747711087346756,1.14355813358916,1.49542217469351,1.49542217469351,1.35522634581599,1.49542217469351,1.13936927595696,1.03529227478782,1.05559212331307,1.15032474976424,1.49542217469351,1.38465016175325,1.39572736304728,1.43560528770577,1.38038969971709,0.996948116462341,1.12156663102013,1.25930288395243,1.41671574444648,1.33800931419946,1.43560528770577,1.32926415528312,1.34587995722416,0.879660102760889,1.28179043545158,0.967626113036978,1.49542217469351,1.49542217469351,1.49542217469351,1.19633773975481
"VEANA.06v",1.49542217469351,1.39572736304728,1.23152414386524,1.26535722474066,0.967626113036978,1.14355813358916,0.747711087346756,1.03529227478782,1.24618514557793,1.12156663102013,1.22352723384015,0.996948116462341,1.39572736304728,1.25930288395243,1.33800931419946,1.08757976341346,1.1805964537054,1.27110884848949,1.04679552228546,1.22352723384015,1.21503051693848,1.14355813358916,1.05559212331307,0.920259799811391,1.29603255140104,1.05559212331307,1.12156663102013,1.10189002345838,1.19633773975481,1.16310613587273,0.996948116462341,0.920259799811391,1.41234316498832,1.34587995722416,1.49542217469351,0,0.967626113036978,1.16310613587273,1.06815869620965,1.04029368674331,1.10531204216477,1.14355813358916,1.49542217469351,0.996948116462341,1.35947470426683,1.02810274510179,0.897253304816107,1.28179043545158,1.06815869620965,1.02810274510179,0.996948116462341,1.03529227478782,1.29603255140104,1.42744843948017,1.33800931419946,1.19633773975481,1.27110884848949,0.920259799811391,1.39572736304728,1.25930288395243,1.31949015414133,1.08757976341346,1.1805964537054,1.22352723384015,1.27110884848949,1.03529227478782,1.39572736304728,1.42065106595884,1.41234316498832,1.23152414386524,0.879660102760889,1.04029368674331,0.854526956967721,1.01960602820012,0.598168869877405,1.35947470426683,1.4242115949462,1.21503051693848,0.690194849858544,0.934638859183444,1.09280851227603,0.872329601904548,1.19633773975481,1.38860630507255,1.12156663102013,1.38038969971709,1.21503051693848,0.972024413550783,1.08757976341346,1.10189002345838,1.04679552228546,1.30849440285682,1.19633773975481,1.23152414386524,1.19633773975481,1.31949015414133,1.10189002345838,1.06815869620965,1.12156663102013,1.25930288395243,1.49542217469351,1.42065106595884,1.19633773975481,1.03529227478782,0.972024413550783,1.1077201294026
"PANTA.07i",1.19633773975481,1.1805964537054,0.865770732717296,1.05559212331307,0.629651441976215,0.664632077641561,0.934638859183444,0.879660102760889,1.14355813358916,1.05559212331307,1.23152414386524,1.1805964537054,0.967626113036978,0.925737536715031,1.08757976341346,0.977776037299604,1.19633773975481,0.95163229298678,1.09280851227603,0.934638859183445,1.13936927595696,1.24618514557793,0.925737536715031,1.02318359321135,0.996948116462341,0.708357872223242,0.598168869877404,0.67293997861208,1.21503051693848,0.925737536715031,0.967626113036978,0.7916940924848,1.37080366013572,1.38465016175325,1.49542217469351,0.967626113036978,0,0.822482196081431,0.780220265057484,0.685401830067859,0.920259799811392,1.24618514557793,1.49542217469351,1.06815869620965,1.41234316498832,0.787064302470269,0.664632077641561,0.67293997861208,0.913869106757146,0.996948116462341,1.08002712616754,0.879660102760889,1.28179043545158,1.38860630507255,1.38038969971709,1.21057985570427,1.26535722474066,1.12156663102013,0.967626113036978,0.925737536715031,1.13936927595696,0.977776037299604,1.19633773975481,0.934638859183445,0.95163229298678,0.996948116462341,1.42744843948017,1.44003616822338,1.43560528770577,1.30849440285682,0.883658557773439,0.777619530840626,0.747711087346756,0.920259799811392,1.08002712616754,1.44557476887039,1.38465016175325,1.30036710842914,0.747711087346756,0.708357872223242,0.775404090581821,0.879660102760889,1.13652085276707,1.4242115949462,1.1555534986268,1.42065106595884,0.830790097051951,0.872329601904548,1.33800931419946,0.883658557773439,0.934638859183445,1.3653854638506,1.29150096905349,1.23534875300768,1.02318359321135,1.04679552228546,0.550945011729188,1.02318359321135,0.972024413550783,1.25615462674255,1.42065106595884,1.38038969971709,0.783316377220411,0.879660102760889,0.56968463797848,1.01302792479238
"FUNDO.07i",0.8411749732651,0.797558493169873,1.04679552228546,1.02810274510179,0.708357872223242,0.865770732717296,1.24618514557793,1.1805964537054,1.12156663102013,1.24618514557793,1.21503051693848,0.934638859183444,0.934638859183444,0.996948116462341,1.1555534986268,0.872329601904548,1.10531204216477,0.822482196081431,0.996948116462341,0.712105797473101,1.02318359321135,1.23534875300768,0.787064302470269,1.10189002345838,1.08002712616754,0.897253304816107,0.883658557773439,0.854526956967721,1.19633773975481,1.17033039758623,1.05559212331307,0.996948116462341,1.3653854638506,1.31597151373029,1.43040381927205,1.16310613587273,0.822482196081431,0,0.640895217725791,0.837436417828366,0.810020344625652,1.1555534986268,1.43040381927205,1.04679552228546,1.40745616441742,1.1555534986268,1.06815869620965,0.747711087346756,1.28179043545158,0.972024413550783,1.16310613587273,1.27110884848949,1.1805964537054,1.32287346222888,1.4379059372053,1.19633773975481,1.25615462674255,1.10189002345838,0.934638859183444,0.996948116462341,1.21057985570427,0.872329601904548,1.10531204216477,0.712105797473101,0.822482196081431,0.8411749732651,1.4242115949462,1.4379059372053,1.3653854638506,1.30036710842914,1.12156663102013,0.837436417828366,1.04679552228546,1.12156663102013,1.16310613587273,1.38860630507255,1.31597151373029,1.29150096905349,1.04679552228546,0.996948116462341,0.747711087346756,1.27110884848949,1.19633773975481,1.42065106595884,1.13936927595696,1.41671574444648,0.913869106757146,1.09280851227603,1.32926415528312,0.854526956967721,1.07670396577933,1.28179043545158,1.28179043545158,1.30036710842914,1.19633773975481,1.02318359321135,0.629651441976215,1.10189002345838,0.944477162964323,1.24618514557793,1.49542217469351,1.30849440285682,0.854526956967721,1.1805964537054,0.845238620478941,1.17821141036458
"LMEIO.07i",1.08757976341346,1.06815869620965,0.975275331321855,1.04679552228546,0.679737352133414,0.910256975900398,1.04679552228546,0.996948116462341,1.12156663102013,1.22352723384015,1.28179043545158,1.06815869620965,0.972024413550783,0.845238620478941,0.996948116462341,0.907934891778204,0.872329601904548,0.872329601904548,0.86274356232318,0.585165198793113,1.12156663102013,1.21849214234286,0.747711087346756,1.10531204216477,1.17033039758623,1.01688707879159,0.837436417828366,0.810020344625652,1.1805964537054,1.09280851227603,1.06815869620965,1.01960602820012,1.32926415528312,1.34587995722416,1.44201423988303,1.06815869620965,0.780220265057484,0.640895217725791,0,0.632678612370332,0.271894940853366,1.07670396577933,1.44201423988303,0.975275331321855,1.27110884848949,0.910256975900398,0.712105797473101,0.715201909636027,1.18387588829903,0.712105797473101,0.972024413550783,1.17033039758623,1.24618514557793,1.35070389972317,1.39572736304728,1.18387588829903,1.2375907652636,1.10531204216477,0.972024413550783,0.845238620478941,1.12156663102013,0.907934891778204,0.872329601904548,0.585165198793113,0.872329601904548,0.787064302470269,1.4379059372053,1.39572736304728,1.38860630507255,1.27387814881299,0.897253304816107,0.632678612370332,0.883658557773439,1.06126734978249,1.1555534986268,1.40479052774239,1.34587995722416,1.26535722474066,0.783316377220411,0.934638859183445,0.5538600647013,0.996948116462341,1.18602448337761,1.37080366013572,1.13652085276707,1.43311291741462,1.04029368674331,0.717802643852886,1.21057985570427,0.897253304816107,0.777619530840626,1.32287346222888,1.25615462674255,1.27387814881299,1.18387588829903,0.95163229298678,0.715201909636027,1.01960602820012,0.883658557773439,1.2283825006411,1.43311291741462,1.34072332903556,0.611763616920073,1.08757976341346,0.717802643852886,0.95163229298678
"CAIEA.07i",0.975275331321855,1.04029368674331,0.957070191803847,1.25615462674255,0.685401830067859,0.611763616920073,1.01960602820012,0.975275331321855,1.08757976341346,1.01960602820012,1.1555534986268,1.04029368674331,1.04029368674331,0.747711087346756,0.977776037299604,0.664632077641561,0.941562109992211,0.86274356232318,0.775404090581821,0.775404090581821,1.09280851227603,1.24618514557793,0.747711087346756,0.910256975900398,0.883658557773439,0.65018355421457,0.830790097051951,0.805227324834968,1.22352723384015,0.920259799811392,0.95163229298678,0.910256975900398,1.34587995722416,1.35947470426683,1.4471827497034,1.04029368674331,0.685401830067859,0.837436417828366,0.632678612370332,0,0.773494228289747,1.18602448337761,1.4471827497034,0.780220265057484,1.30036710842914,0.715201909636027,0.810020344625652,0.805227324834968,0.996948116462341,0.810020344625652,1.04029368674331,1.05925737374124,1.27387814881299,1.36347315927938,1.40479052774239,1.15032474976424,1.26176245989765,1.15032474976424,1.04029368674331,0.747711087346756,1.01688707879159,0.664632077641561,0.941562109992211,0.775404090581821,0.86274356232318,0.975275331321855,1.44385589280753,1.40479052774239,1.39894332471328,1.29603255140104,0.805227324834968,0.640895217725791,0.780220265057484,0.916549074812152,1.12156663102013,1.41234316498832,1.35947470426683,1.2283825006411,0.679737352133414,0.920259799811392,0.567229100745815,0.883658557773439,1.09664292810858,1.38465016175325,1.17497456583062,1.44003616822338,1.01688707879159,0.632678612370332,1.17033039758623,0.805227324834968,0.775404090581821,1.34072332903556,1.28179043545158,1.29603255140104,1.15032474976424,1.01688707879159,0.623092572788963,0.996948116462341,0.957070191803847,1.25422504974295,1.44003616822338,1.35522634581599,0.805227324834968,0.883658557773439,0.538351982889664,0.879660102760889
"RINCO.07i",1.19633773975481,1.10531204216477,1.01688707879159,0.996948116462341,0.747711087346756,1.03529227478782,1.08757976341346,1.04029368674331,1.1555534986268,1.24618514557793,1.30036710842914,1.01960602820012,1.10531204216477,0.977776037299604,0.957070191803847,0.876626792061714,0.920259799811392,0.920259799811392,0.830790097051951,0.657985756865145,1.07670396577933,1.1077201294026,0.810020344625652,1.13652085276707,1.26535722474066,1.12156663102013,0.886176103522081,0.941562109992211,1.21057985570427,1.12156663102013,1.18387588829903,1.13652085276707,1.34072332903556,1.24618514557793,1.39228961092155,1.10531204216477,0.920259799811392,0.810020344625652,0.271894940853366,0.773494228289747,0,0.957070191803847,1.33519837026206,0.934638859183445,1.29150096905349,0.957070191803847,0.872329601904548,0.86274356232318,1.13652085276707,0.872329601904548,1.01960602820012,1.26535722474066,1.26535722474066,1.25422504974295,1.35070389972317,1.13652085276707,1.13445820149163,1.05925737374124,1.10531204216477,0.977776037299604,1.07670396577933,0.876626792061714,0.920259799811392,0.657985756865145,0.920259799811392,0.854526956967721,1.44201423988303,1.35070389972317,1.39572736304728,1.2283825006411,0.86274356232318,0.694303152536273,0.934638859183445,0.964788499802266,1.18387588829903,1.31415888079127,1.24618514557793,1.21849214234286,0.934638859183445,0.977776037299604,0.534079348104825,1.04029368674331,1.14649033393169,1.38038969971709,1.09280851227603,1.37578840071803,1.07670396577933,0.598168869877404,1.23534875300768,0.86274356232318,0.657985756865145,1.20784098725245,1.20784098725245,1.2283825006411,1.05925737374124,1.07670396577933,0.777619530840626,0.975275331321855,0.845238620478941,1.12156663102013,1.37578840071803,1.29603255140104,0.777619530840626,1.19633773975481,0.854526956967721,0.861000646035658
